Item Identifier,Item Fat Content,Item Type,Outlet Identifier,Outlet Size,Outlet Location Type,Outlet Type,Outlet Establishment Year,Item Weight,Item Visibility,Item MRP,Item Outlet Sales
FDN44,Low Fat,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type3645,1997,13.15,0.022795611,160.192,1597.92
FDE45,Low Fat,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type3646,1987,12.1,0.040323731,180.0002,4656.6052
FDG47,Low Fat,Starchy Foods,OUT017,-,Tier 2,Supermarket Type3647,2007,12.8,0.070012633,262.8252,2885.5772
FDW02,Regular,Dairy,OUT046,Small,Tier 1,Supermarket Type3648,1997,4.805,0.037699423,125.5704,3880.2824
NCM53,Low Fat,Health and Hygiene,OUT046,Small,Tier 1,Supermarket Type3649,1997,18.75,0.052040915,105.728,2024.032
FDD47,Regular,Starchy Foods,OUT013,High,Tier 3,Supermarket Type3650,1987,7.6,0.142292265,171.3448,3238.4512
FDE28,Regular,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type3651,2004,9.5,0.132521929,228.6668,4146.6024
FDU45,Regular,Snack Foods,OUT046,Small,Tier 1,Supermarket Type3652,1997,15.6,0.035506142,112.4518,3301.7022
FDP28,Regular,Frozen Foods,OUT013,High,Tier 3,Supermarket Type3653,1987,13.65,0.080573371,260.1936,3914.904
FDH33,Low Fat,Snack Foods,OUT045,-,Tier 2,Supermarket Type3654,2002,12.85,0.121972274,43.1428,703.0848
FDO44,Low Fat,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type3655,2004,12.6,0.087436672,109.9228,663.1368
FDJ45,Low Fat,Seafood,OUT035,Small,Tier 2,Supermarket Type3656,2004,17.75,0.073396761,35.1216,830.9184
FDU34,Low Fat,Snack Foods,OUT013,High,Tier 3,Supermarket Type3657,1987,18.25,0.075132353,125.9046,2365.5874
DRG25,Low Fat,Soft Drinks,OUT035,Small,Tier 2,Supermarket Type3658,2004,10.5,0.019046089,188.424,2237.088
DRE25,Low Fat,Soft Drinks,OUT049,Medium,Tier 1,Supermarket Type3659,1999,15.35,0.073397129,91.912,2609.936
FDZ45,Low Fat,Snack Foods,OUT045,-,Tier 2,Supermarket Type3660,2002,14.1,0.067011609,197.1084,2182.4924
DRG27,Low Fat,Dairy,OUT046,Small,Tier 1,Supermarket Type3661,1997,8.895,0.105110692,41.1138,690.4346
FDA02,Regular,Dairy,OUT049,Medium,Tier 1,Supermarket Type3662,1999,14,0.02976887,145.4786,1300.3074
FDF45,reg,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type3663,2002,18.2,0.012229464,56.8904,1406.1696
FDZ58,Low Fat,Snack Foods,OUT046,Small,Tier 1,Supermarket Type3664,1997,17.85,0.052176861,122.8072,857.5504
NCH30,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type3665,1999,17.1,0.06725846,115.186,2490.092
FDH12,Low Fat,Baking Goods,OUT049,Medium,Tier 1,Supermarket Type3666,1999,9.6,0.085085743,105.128,1065.28
DRH01,Low Fat,Soft Drinks,OUT045,-,Tier 2,Supermarket Type3667,2002,17.5,0.098102581,172.9738,4344.345
FDD34,Low Fat,Snack Foods,OUT017,-,Tier 2,Supermarket Type3668,2007,7.945,0.01596609,163.521,1794.331
FDO28,Low Fat,Frozen Foods,OUT013,High,Tier 3,Supermarket Type3669,1987,5.765,0.072238195,120.0098,1687.1372
DRJ51,Low Fat,Dairy,OUT017,-,Tier 2,Supermarket Type3670,2007,14.1,0.08849163,231.1668,7602.1044
NCH18,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type3671,1999,9.3,0.044730667,245.1802,2456.802
FDK20,Regular,Fruits and Vegetables,OUT017,-,Tier 2,Supermarket Type3672,2007,12.6,0.04179272,122.0072,1347.5792
FDY47,Regular,Breads,OUT046,Small,Tier 1,Supermarket Type3673,1997,8.6,0.054484461,130.131,1557.972
FDG32,Low Fat,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type3674,1987,19.85,0.175849067,222.0772,2001.3948
NCS29,Low Fat,Health and Hygiene,OUT035,Small,Tier 2,Supermarket Type3675,2004,9,0.06953231,266.5884,6624.71
FDG53,Low Fat,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type3676,2004,10,0.045848263,138.518,2237.088
FDV26,Regular,Dairy,OUT046,Small,Tier 1,Supermarket Type3677,1997,20.25,0.076160451,196.2794,2731.1116
FDE40,Regular,Dairy,OUT017,-,Tier 2,Supermarket Type3678,2007,15.6,0.099704558,63.1194,1300.3074
FDM02,Regular,Canned,OUT046,Small,Tier 1,Supermarket Type3679,1997,12.5,0.073735058,87.1198,1657.1762
FDU11,Low Fat,Breads,OUT017,-,Tier 2,Supermarket Type3680,2007,4.785,0.0931174,118.6098,361.5294
FDB51,Low Fat,Dairy,OUT035,Small,Tier 2,Supermarket Type3681,2004,6.92,0.038446805,63.5852,751.0224
FDQ03,Regular,Meat,OUT045,-,Tier 2,Supermarket Type3682,2002,15,0.078172471,238.8248,3555.372
DRK35,Low Fat,Hard Drinks,OUT045,-,Tier 2,Supermarket Type3683,2002,8.365,0.071992202,38.3506,986.7156
FDZ32,Regular,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type3684,2002,7.785,0.038210084,103.8964,946.7676
FDU38,Low Fat,Dairy,OUT013,High,Tier 3,Supermarket Type3685,1987,10.8,0.0824812,191.6504,2492.7552
DRM11,Low Fat,Hard Drinks,OUT046,Small,Tier 1,Supermarket Type3686,1997,6.57,0.066069578,261.0278,4165.2448
FDS36,Regular,Baking Goods,OUT013,High,Tier 3,Supermarket Type3687,1987,8.38,0.046848322,110.557,3844.995
FDO52,Regular,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type3688,1997,11.6,0.077164595,172.5106,2566.659
FDA04,Regular,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type3689,1999,11.3,0.066833743,257.2962,2330.9658
FDC33,Regular,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type3690,2004,8.96,0.068925304,196.9768,2759.0752
FDS33,Regular,Snack Foods,OUT045,-,Tier 2,Supermarket Type3691,2002,6.67,0.12367891,88.9514,885.514
NCJ05,Low Fat,Health and Hygiene,OUT017,-,Tier 2,Supermarket Type3692,2007,18.7,0.046348967,153.6682,1677.1502
FDN51,reg,Meat,OUT017,-,Tier 2,Supermarket Type3693,2007,17.85,0.021065311,261.5936,6002.8528
NCQ30,Low Fat,Household,OUT017,-,Tier 2,Supermarket Type3694,2007,7.725,0.029236727,123.8414,1340.2554
FDL09,Regular,Snack Foods,OUT013,High,Tier 3,Supermarket Type3695,1987,19.6,0.127929521,167.4816,3691.1952
FDU03,Regular,Meat,OUT035,Small,Tier 2,Supermarket Type3696,2004,18.7,0.091560606,182.3292,3831.0132
FDI38,Regular,Canned,OUT046,Small,Tier 1,Supermarket Type3697,1997,13.35,0.014626901,207.7638,3520.0846
FDE36,Regular,Baking Goods,OUT049,Medium,Tier 1,Supermarket Type3698,1999,5.26,0.041837331,161.8868,5077.3908
NCA17,Low Fat,Health and Hygiene,OUT045,-,Tier 2,Supermarket Type3699,2002,20.6,0.04551031,149.6392,894.8352
DRJ25,Low Fat,Soft Drinks,OUT049,Medium,Tier 1,Supermarket Type3700,1999,14.6,0.150801606,48.7692,1231.73
FDI26,Low Fat,Canned,OUT045,-,Tier 2,Supermarket Type3701,2002,5.94,0.03495749,177.1344,2854.9504
FDT50,Regular,Dairy,OUT045,-,Tier 2,Supermarket Type3702,2002,6.75,0.108458498,96.9752,958.752
NCY05,LF,Health and Hygiene,OUT017,-,Tier 2,Supermarket Type3703,2007,13.5,0.055301055,34.6874,317.5866
FDI50,Regular,Canned,OUT013,High,Tier 3,Supermarket Type3704,1987,8.42,0.030816999,230.8352,3435.528
FDS32,Regular,Fruits and Vegetables,OUT017,-,Tier 2,Supermarket Type3705,2007,17.75,0.029821648,139.9838,1123.8704
FDU57,Regular,Snack Foods,OUT045,-,Tier 2,Supermarket Type3706,2002,8.27,0.089735804,148.7708,2708.4744
FDL51,Regular,Dairy,OUT013,High,Tier 3,Supermarket Type3707,1987,20.7,0.04745185,214.6876,3001.4264
FDO52,Regular,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type3708,2004,11.6,0.077150004,170.2106,1882.2166
FDR22,Regular,Snack Foods,OUT046,Small,Tier 1,Supermarket Type3709,1997,19.35,0.018562604,110.5544,1565.9616
FDB57,Regular,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type3710,1987,20.25,0.018789455,222.0772,3113.2808
FDA04,Regular,Frozen Foods,OUT013,High,Tier 3,Supermarket Type3711,1987,11.3,0.066674465,259.1962,5179.924
FDN40,Low Fat,Frozen Foods,OUT017,-,Tier 2,Supermarket Type3712,2007,5.88,0.086945823,152.9998,3691.1952
FDV58,Low Fat,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type3713,1999,20.85,0.121438886,196.1452,1565.9616
DRA59,Regular,Soft Drinks,OUT017,-,Tier 2,Supermarket Type3714,2007,8.27,0,183.2924,2406.2012
FDE23,Regular,Starchy Foods,OUT045,-,Tier 2,Supermarket Type3715,2002,17.6,0.053288857,47.306,605.878
FDI08,reg,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type3716,2002,18.2,0.066431507,250.1092,4233.1564
FDG09,Regular,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type3717,1997,20.6,0.047936284,185.7556,3942.8676
FDS57,Low Fat,Snack Foods,OUT013,High,Tier 3,Supermarket Type3718,1987,15.5,0.103356186,142.847,1574.617
FDW15,Regular,Meat,OUT013,High,Tier 3,Supermarket Type3719,1987,15.35,0.055067732,146.5734,2375.5744
FDH56,Regular,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type3720,1999,9.8,0.063916425,117.1492,2780.3808
FDM36,Regular,Baking Goods,OUT017,-,Tier 2,Supermarket Type3721,2007,11.65,0.059063036,172.0422,1379.5376
NCQ38,Low Fat,Others,OUT017,-,Tier 2,Supermarket Type3722,2007,16.35,0.013442036,104.528,1065.28
FDP33,LF,Snack Foods,OUT017,-,Tier 2,Supermarket Type3723,2007,18.7,0.089777214,256.4672,5369.0112
FDI33,Low Fat,Snack Foods,OUT046,Small,Tier 1,Supermarket Type3724,1997,16.5,0.028418817,92.8146,2097.9358
FDO16,Low Fat,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type3725,1997,5.48,0.015108194,83.725,1165.15
FDW34,Low Fat,Snack Foods,OUT017,-,Tier 2,Supermarket Type3726,2007,9.6,0.035780385,241.317,3645.255
FDC44,Low Fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type3727,2002,15.6,0.172946916,114.1518,1821.6288
DRB48,Regular,Soft Drinks,OUT049,Medium,Tier 1,Supermarket Type3728,1999,16.75,0.024892129,37.8822,589.233
NCV29,LF,Health and Hygiene,OUT013,High,Tier 3,Supermarket Type3729,1987,11.8,0.022824491,177.0686,3022.0662
FDE28,Regular,Frozen Foods,OUT013,High,Tier 3,Supermarket Type3730,1987,9.5,0,231.3668,5759.17
FDP49,Regular,Breakfast,OUT045,-,Tier 2,Supermarket Type3731,2002,9,0.069229076,55.9614,386.8298
FDX59,Low Fat,Breads,OUT045,-,Tier 2,Supermarket Type3732,2002,10.195,0.051766042,34.5558,441.4254
FDN60,Low Fat,Baking Goods,OUT035,Small,Tier 2,Supermarket Type3733,2004,15.1,0.095140088,159.9604,2852.2872
DRC36,reg,Soft Drinks,OUT035,Small,Tier 2,Supermarket Type3734,2004,13,0.044976367,176.2054,1225.7378
FDV45,Low Fat,Snack Foods,OUT013,High,Tier 3,Supermarket Type3735,1987,16.75,0.045009952,186.8556,2440.8228
FDN40,Low Fat,Frozen Foods,OUT013,High,Tier 3,Supermarket Type3736,1987,5.88,0.086384841,153.2998,2153.1972
FDD50,Low Fat,Canned,OUT035,Small,Tier 2,Supermarket Type3737,2004,18.85,0.141615436,169.0132,1860.2452
NCD18,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type3738,1997,16,0,228.8668,1612.5676
FDA34,Low Fat,Starchy Foods,OUT013,High,Tier 3,Supermarket Type3739,1987,11.5,0.01484819,172.108,2077.296
FDR33,Low Fat,Snack Foods,OUT045,-,Tier 2,Supermarket Type3740,2002,7.31,0.026843265,109.757,1208.427
FDD39,Low Fat,Dairy,OUT046,Small,Tier 1,Supermarket Type3741,1997,16.7,0.070154899,218.185,5193.24
FDR13,Regular,Canned,OUT049,Medium,Tier 1,Supermarket Type3742,1999,9.895,0.028765486,115.3492,1274.3412
FDN01,Low Fat,Breakfast,OUT046,Small,Tier 1,Supermarket Type3743,1997,8.895,0,178.437,1235.059
FDU04,Low Fat,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type3744,2004,7.93,0.005547386,121.5414,1340.2554
FDV10,Regular,Snack Foods,OUT045,-,Tier 2,Supermarket Type3745,2002,7.645,0,41.7112,852.224
NCB30,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type3746,2002,14.6,0.02575512,199.6084,3769.7596
FDB22,Low Fat,Snack Foods,OUT045,-,Tier 2,Supermarket Type3747,2002,8.02,0.111666665,155.2998,1230.3984
NCS30,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type3748,1997,5.945,0.093026207,128.7652,516.6608
FDK14,Low Fat,Canned,OUT045,-,Tier 2,Supermarket Type3749,2002,6.98,0.041189152,82.8934,818.934
DRJ35,Low Fat,Hard Drinks,OUT046,Small,Tier 1,Supermarket Type3750,1997,10.1,0.046584552,61.2878,1272.3438
FDX19,Low Fat,Fruits and Vegetables,OUT017,-,Tier 2,Supermarket Type3751,2007,19.1,0.097280981,232.6958,5375.0034
FDS01,Low Fat,Canned,OUT045,-,Tier 2,Supermarket Type3752,2002,11.6,0.017780986,177.3686,1777.686
NCT41,Low Fat,Health and Hygiene,OUT035,Small,Tier 2,Supermarket Type3753,2004,15.7,0.055979703,151.9024,1062.6168
DRE27,Low Fat,Dairy,OUT035,Small,Tier 2,Supermarket Type3754,2004,11.85,0.132645493,96.9726,1174.4712
FDY45,Low Fat,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type3755,1999,17.5,0.026182758,253.6356,5086.712
FDS36,Regular,Baking Goods,OUT046,Small,Tier 1,Supermarket Type3756,1997,8.38,0.04688734,107.957,2966.139
FDF59,Low Fat,Starchy Foods,OUT049,Medium,Tier 1,Supermarket Type3757,1999,12.5,0.071354774,125.702,2530.04
FDD11,LF,Starchy Foods,OUT035,Small,Tier 2,Supermarket Type3758,2004,12.85,0,254.704,2530.04
FDY40,Regular,Frozen Foods,OUT017,-,Tier 2,Supermarket Type3759,2007,15.5,0.086320509,48.1692,985.384
FDJ46,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type3760,2004,11.1,0.044814962,174.4054,4027.4242
FDH05,Regular,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type3761,1997,14.35,0.090913642,231.2984,3243.7776
NCP50,Low Fat,Others,OUT046,Small,Tier 1,Supermarket Type3762,1997,17.35,0.020559846,78.7618,1288.9888
FDD29,Low Fat,Frozen Foods,OUT013,High,Tier 3,Supermarket Type3763,1987,12.15,0.018395194,251.6698,6088.0752
FDG58,Regular,Snack Foods,OUT017,-,Tier 2,Supermarket Type3764,2007,10.695,0.087272074,153.7972,2025.3636
FDV04,Regular,Frozen Foods,OUT013,High,Tier 3,Supermarket Type3765,1987,7.825,0.149890395,159.0288,1257.0304
DRJ23,Low Fat,Hard Drinks,OUT013,High,Tier 3,Supermarket Type3766,1987,18.35,0.041634206,188.1872,3781.744
FDX16,Low Fat,Frozen Foods,OUT045,-,Tier 2,Supermarket Type3767,2002,17.85,0.06594351,149.105,4643.955
NCA41,Low Fat,Health and Hygiene,OUT049,Medium,Tier 1,Supermarket Type3768,1999,16.75,0.032637373,191.6162,3463.4916
FDP36,Regular,Baking Goods,OUT013,High,Tier 3,Supermarket Type3769,1987,10.395,0.091096531,52.3008,2226.4352
FDK16,Low Fat,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type3770,2004,9.065,0.115307979,97.0094,856.8846
FDD34,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type3771,2004,7.945,0.015873285,161.321,2773.057
NCO18,Low Fat,Household,OUT017,-,Tier 2,Supermarket Type3772,2007,13.15,0.024790707,177.5686,3910.9092
FDB46,Regular,Snack Foods,OUT035,Small,Tier 2,Supermarket Type3773,2004,10.5,0.093746136,211.9244,4869.6612
FDN38,Regular,Canned,OUT045,-,Tier 2,Supermarket Type3774,2002,6.615,0.092158377,251.1408,3254.4304
FDW47,Low Fat,Breads,OUT045,-,Tier 2,Supermarket Type3775,2002,15,0.046469277,123.8414,1340.2554
FDR44,Regular,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type3776,2004,6.11,0.102901425,128.4968,1435.4648
DRH23,Low Fat,Hard Drinks,OUT045,-,Tier 2,Supermarket Type3777,2002,14.65,0.170663661,56.4614,1436.7964
FDX01,Low Fat,Canned,OUT045,-,Tier 2,Supermarket Type3778,2002,10.1,0.024213342,116.715,1281.665
FDR08,Low Fat,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type3779,1997,18.7,0.037622954,110.7886,1334.2632
FDZ36,Regular,Baking Goods,OUT017,-,Tier 2,Supermarket Type3780,2007,6.035,0.066155883,184.424,4660.6
FDI05,Regular,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type3781,1997,8.35,0.126869718,74.4354,1128.531
FDF24,Regular,Baking Goods,OUT049,Medium,Tier 1,Supermarket Type3782,1999,15.5,0.025409912,83.2934,1883.5482
FDZ48,Low Fat,Baking Goods,OUT017,-,Tier 2,Supermarket Type3783,2007,17.75,0.076389281,111.1544,1118.544
FDM10,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type3784,2004,18.25,0.07595723,214.1218,1282.3308
FDQ04,Low Fat,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type3785,1999,6.4,0.084885375,39.2796,701.7532
FDO34,Low Fat,Snack Foods,OUT045,-,Tier 2,Supermarket Type3786,2002,17.7,0.029999653,169.7816,2013.3792
FDL45,Low Fat,Snack Foods,OUT017,-,Tier 2,Supermarket Type3787,2007,15.6,0.037901015,124.1704,1877.556
NCC19,Low Fat,Household,OUT013,High,Tier 3,Supermarket Type3788,1987,6.57,0.096799953,192.382,4247.804
NCV29,Low Fat,Health and Hygiene,OUT049,Medium,Tier 1,Supermarket Type3789,1999,11.8,0.022879017,176.0686,533.3058
FDC22,Regular,Snack Foods,OUT013,High,Tier 3,Supermarket Type3790,1987,6.89,0.136314863,195.082,2703.148
NCP42,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type3791,2002,8.51,0.016143389,194.2478,2324.9736
NCX17,Low Fat,Health and Hygiene,OUT017,-,Tier 2,Supermarket Type3792,2007,21.25,0.114246019,231.23,3029.39
NCO26,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type3793,1999,7.235,0.076975118,116.6492,2664.5316
FDR34,Regular,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type3794,1999,17,0.01599013,228.8352,4351.6688
FDS28,Regular,Frozen Foods,OUT045,-,Tier 2,Supermarket Type3795,2002,8.18,0.082568705,56.1588,458.0704
FDK15,Low Fat,Meat,OUT035,Small,Tier 2,Supermarket Type3796,2004,10.8,0.098395216,100.8042,1488.063
NCP17,Low Fat,Health and Hygiene,OUT046,Small,Tier 1,Supermarket Type3797,1997,19.35,0.027714371,65.6168,830.9184
FDA14,Low Fat,Dairy,OUT049,Medium,Tier 1,Supermarket Type3798,1999,16.1,0.06528457,145.076,1904.188
FDT58,Low Fat,Snack Foods,OUT017,-,Tier 2,Supermarket Type3799,2007,9,0.086440911,167.0816,1342.2528
FDV50,Low Fat,Dairy,OUT017,-,Tier 2,Supermarket Type3800,2007,14.3,0.123264522,123.273,1108.557
FDO25,Low Fat,Canned,OUT049,Medium,Tier 1,Supermarket Type3801,1999,6.3,0.127647181,207.927,2097.27
FDB27,Low Fat,Dairy,OUT035,Small,Tier 2,Supermarket Type3802,2004,7.575,0.055379648,198.1768,5321.0736
FDW26,Regular,Dairy,OUT049,Medium,Tier 1,Supermarket Type3803,1999,11.8,0.107223632,223.5772,2668.5264
NCQ50,Low Fat,Household,OUT035,Small,Tier 2,Supermarket Type3804,2004,18.75,0,213.3218,3419.5488
NCL55,Low Fat,Others,OUT035,Small,Tier 2,Supermarket Type3805,2004,12.15,0.06464846,253.404,4807.076
FDG28,Regular,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type3806,1997,9.285,0.049280292,245.6144,3920.2304
FDR01,Regular,Canned,OUT017,-,Tier 2,Supermarket Type3807,2007,5.405,0.053924587,198.2742,4379.6324
FDI08,Regular,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type3808,1997,18.2,0.066297055,247.1092,2241.0828
DRE03,Low Fat,Dairy,OUT049,Medium,Tier 1,Supermarket Type3809,1999,19.6,0.024264569,46.5718,1607.2412
DRM49,Regular,Soft Drinks,OUT013,High,Tier 3,Supermarket Type3810,1987,6.11,0.151827552,43.0086,490.6946
FDI15,Low Fat,Dairy,OUT035,Small,Tier 2,Supermarket Type3811,2004,13.8,0.141325834,265.0884,8479.6288
FDM15,Regular,Meat,OUT045,-,Tier 2,Supermarket Type3812,2002,11.8,0.057538034,149.8366,1662.5026
FDH47,Regular,Starchy Foods,OUT035,Small,Tier 2,Supermarket Type3813,2004,13.5,0.128791854,95.4068,1944.136
NCT54,Low Fat,Household,OUT013,High,Tier 3,Supermarket Type3814,1987,8.695,0.119436131,94.7094,1047.3034
DRN11,Low Fat,Hard Drinks,OUT045,-,Tier 2,Supermarket Type3815,2002,7.85,0.163310805,143.5444,3628.61
FDU50,Regular,Dairy,OUT045,-,Tier 2,Supermarket Type3816,2002,5.75,0.075322658,116.3176,2519.3872
NCQ06,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type3817,1999,13,0.04188955,255.9014,3315.0182
FDX11,Regular,Baking Goods,OUT013,High,Tier 3,Supermarket Type3818,1987,16,0.106663245,179.7634,4180.5582
FDS07,Low Fat,Fruits and Vegetables,OUT017,-,Tier 2,Supermarket Type3819,2007,12.35,0.100322104,113.7518,2049.3324
NCQ05,LF,Health and Hygiene,OUT035,Small,Tier 2,Supermarket Type3820,2004,11.395,0.021602001,149.1708,2708.4744
FDU47,Regular,Breads,OUT045,-,Tier 2,Supermarket Type3821,2002,12.8,0.114085368,141.3838,2388.2246
FDA03,Regular,Dairy,OUT013,High,Tier 3,Supermarket Type3822,1987,18.5,0.045425939,144.9102,1895.5326
FDZ26,Regular,Dairy,OUT049,Medium,Tier 1,Supermarket Type3823,1999,11.6,0.144241314,239.4222,3346.3108
FDQ24,Low Fat,Baking Goods,OUT013,High,Tier 3,Supermarket Type3824,1987,15.7,0.073605395,249.6724,6543.4824
FDT14,Regular,Dairy,OUT035,Small,Tier 2,Supermarket Type3825,2004,10.695,0.12770295,120.444,2516.724
FDX04,Regular,Frozen Foods,OUT045,-,Tier 2,Supermarket Type3826,2002,19.6,0.041655865,48.5376,335.5632
FDC48,Low Fat,Baking Goods,OUT046,Small,Tier 1,Supermarket Type3827,1997,9.195,0.015859294,84.5592,2559.3352
FDC56,Low Fat,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type3828,2004,7.72,0.121497742,119.744,3355.632
FDU19,Regular,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type3829,1999,8.77,0.046844194,174.2422,1379.5376
FDT55,Regular,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type3830,1999,13.6,0,156.4946,2998.0974
FDA45,Low Fat,Snack Foods,OUT013,High,Tier 3,Supermarket Type3831,1987,21.25,0.155250377,175.737,2117.244
FDR51,Regular,Meat,OUT017,-,Tier 2,Supermarket Type3832,2007,9.035,0.174450933,151.0708,2708.4744
FDK45,Low Fat,Seafood,OUT013,High,Tier 3,Supermarket Type3833,1987,11.65,0.033830011,111.686,1584.604
DRN37,Low Fat,Soft Drinks,OUT013,High,Tier 3,Supermarket Type3834,1987,9.6,0.096217262,168.5158,3342.316
NCN26,LF,Household,OUT035,Small,Tier 2,Supermarket Type3835,2004,10.85,0.028674471,115.1808,3866.9664
FDA19,Low Fat,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type3836,1999,7.52,0.055213208,129.5994,642.497
NCR06,Low Fat,Household,OUT035,Small,Tier 2,Supermarket Type3837,2004,12.5,0.00676387,40.8112,553.9456
NCA05,Low Fat,Health and Hygiene,OUT046,Small,Tier 1,Supermarket Type3838,1997,20.75,0.025130632,150.0734,2524.0478
FDP04,Low Fat,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type3839,1997,15.35,0.013812772,64.7168,1022.6688
FDA47,Regular,Baking Goods,OUT046,Small,Tier 1,Supermarket Type3840,1997,10.5,0.116673795,161.721,3588.662
FDI09,Regular,Seafood,OUT045,-,Tier 2,Supermarket Type3841,2002,20.75,0,239.988,2636.568
FDC11,Low Fat,Starchy Foods,OUT013,High,Tier 3,Supermarket Type3842,1987,20.5,0.141674844,90.7172,1605.9096
FDY38,Regular,Dairy,OUT049,Medium,Tier 1,Supermarket Type3843,1999,13.6,0.119361718,231.63,2563.33
FDI15,Low Fat,Dairy,OUT046,Small,Tier 1,Supermarket Type3844,1997,13.8,0.141352562,264.1884,3179.8608
FDY59,Low Fat,Baking Goods,OUT035,Small,Tier 2,Supermarket Type3845,2004,8.195,0.031397503,91.3462,1388.193
NCW29,Low Fat,Health and Hygiene,OUT013,High,Tier 3,Supermarket Type3846,1987,14,0.028838938,129.331,259.662
FDN48,Low Fat,Baking Goods,OUT035,Small,Tier 2,Supermarket Type3847,2004,13.35,0.064938448,90.0804,1561.9668
FDN46,Regular,Snack Foods,OUT013,High,Tier 3,Supermarket Type3848,1987,7.21,0.144511119,100.5332,2460.7968
FDB41,Regular,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type3849,2004,19,0.097294728,47.7718,1039.9796
FDT55,Regular,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type3850,2004,13.6,0.043646901,155.7946,3471.4812
